Province,District,LocalLevel,Ward,Population2021,Female,Density,SourceFile
6,Koshi,ChhatharGaunpalika,5,3114,1573,75.9480389565149,WardPopulationEast.xlsx
6,Koshi,ChhatharGaunpalika,6,2953,1490,254.860231214242,WardPopulationEast.xlsx
5,Koshi,LaliguransMunicipality,1,1233,645,137.009468876627,WardPopulationEast.xlsx
5,Koshi,LaliguransMunicipality,2,1958,1013,756.530192432225,WardPopulationEast.xlsx
5,Koshi,LaliguransMunicipality,3,1536,792,224.873925663356,WardPopulationEast.xlsx
5,Koshi,LaliguransMunicipality,4,1558,794,179.833569687124,WardPopulationEast.xlsx
5,Koshi,LaliguransMunicipality,5,2221,1148,150.17425216806,WardPopulationEast.xlsx
5,Koshi,LaliguransMunicipality,6,1521,804,118.907439978323,WardPopulationEast.xlsx
5,Koshi,LaliguransMunicipality,7,1750,900,135.919331954153,WardPopulationEast.xlsx
5,Koshi,LaliguransMunicipality,8,1614,805,163.770961338587,WardPopulationEast.xlsx
5,Koshi,LaliguransMunicipality,9,1938,1015,150.54302687496,WardPopulationEast.xlsx
3,Koshi,MenchhayayemGaunpalika,1,717,363,114.357404689802,WardPopulationEast.xlsx
3,Koshi,MenchhayayemGaunpalika,2,932,487,61.6514002276604,WardPopulationEast.xlsx
3,Koshi,MenchhayayemGaunpalika,3,883,453,47.7450107139696,WardPopulationEast.xlsx
3,Koshi,MenchhayayemGaunpalika,4,1035,505,100.033296106772,WardPopulationEast.xlsx
3,Koshi,MenchhayayemGaunpalika,5,1643,837,149.718755641221,WardPopulationEast.xlsx
3,Koshi,MenchhayayemGaunpalika,6,1468,780,165.102986924473,WardPopulationEast.xlsx
4,Koshi,MyanglungMunicipality,1,3662,1912,246.441089845678,WardPopulationEast.xlsx
4,Koshi,MyanglungMunicipality,2,2336,1235,186.869311075407,WardPopulationEast.xlsx
4,Koshi,MyanglungMunicipality,3,958,510,255.254975207228,WardPopulationEast.xlsx
4,Koshi,MyanglungMunicipality,4,1395,696,253.681518946736,WardPopulationEast.xlsx
4,Koshi,MyanglungMunicipality,5,837,414,222.982250399743,WardPopulationEast.xlsx
4,Koshi,MyanglungMunicipality,6,2184,1106,154.353434734965,WardPopulationEast.xlsx
4,Koshi,MyanglungMunicipality,7,1903,956,325.387528338894,WardPopulationEast.xlsx
4,Koshi,MyanglungMunicipality,8,1534,770,109.647280994031,WardPopulationEast.xlsx
4,Koshi,MyanglungMunicipality,9,2169,1116,234.521144908658,WardPopulationEast.xlsx
4,Koshi,MyanglungMunicipality,10,1772,921,106.666332782585,WardPopulationEast.xlsx
2,Koshi,PhedapGaunpalika,1,3623,1847,105.03370631074,WardPopulationEast.xlsx
2,Koshi,PhedapGaunpalika,2,4351,2235,199.20773832555,WardPopulationEast.xlsx
2,Koshi,PhedapGaunpalika,3,2850,1474,160.003772720536,WardPopulationEast.xlsx
2,Koshi,PhedapGaunpalika,4,1939,952,107.393312304405,WardPopulationEast.xlsx
2,Koshi,PhedapGaunpalika,5,2406,1180,129.127172231926,WardPopulationEast.xlsx
1,Koshi,BhotkholaGaunpalika,1,300,158,22.4466336895689,WardPopulationEast.xlsx
1,Koshi,BhotkholaGaunpalika,2,1375,704,3.14888686894985,WardPopulationEast.xlsx
1,Koshi,BhotkholaGaunpalika,3,1082,555,12.8156268589766,WardPopulationEast.xlsx
1,Koshi,BhotkholaGaunpalika,4,2017,1011,46.7577781111842,WardPopulationEast.xlsx
1,Koshi,BhotkholaGaunpalika,5,1664,810,27.092346477246,WardPopulationEast.xlsx
8,Koshi,ChainapurMunicipality,1,1995,1015,38.4937182303818,WardPopulationEast.xlsx
8,Koshi,ChainapurMunicipality,2,2273,1144,125.844571822011,WardPopulationEast.xlsx
8,Koshi,ChainapurMunicipality,3,2992,1514,293.017219462454,WardPopulationEast.xlsx
8,Koshi,ChainapurMunicipality,4,2257,1130,51.3948826181414,WardPopulationEast.xlsx
8,Koshi,ChainapurMunicipality,5,1658,835,215.674039258659,WardPopulationEast.xlsx
8,Koshi,ChainapurMunicipality,6,3638,1871,444.467250167378,WardPopulationEast.xlsx
8,Koshi,ChainapurMunicipality,7,2727,1385,217.801255196541,WardPopulationEast.xlsx
8,Koshi,ChainapurMunicipality,8,1521,780,119.74166032007,WardPopulationEast.xlsx
8,Koshi,ChainapurMunicipality,9,2363,1239,254.773086991586,WardPopulationEast.xlsx
8,Koshi,ChainapurMunicipality,10,2763,1443,193.720116849058,WardPopulationEast.xlsx
8,Koshi,ChainapurMunicipality,11,2612,1318,74.5253112865474,WardPopulationEast.xlsx
4,Koshi,ChichilaGaunpalika,1,1238,620,71.1853002240037,WardPopulationEast.xlsx
4,Koshi,ChichilaGaunpalika,2,1612,808,73.300758149014,WardPopulationEast.xlsx
4,Koshi,ChichilaGaunpalika,3,1011,496,62.0178130372117,WardPopulationEast.xlsx
4,Koshi,ChichilaGaunpalika,4,1300,678,82.7362902307598,WardPopulationEast.xlsx
4,Koshi,ChichilaGaunpalika,5,1416,713,82.6057349031457,WardPopulationEast.xlsx
10,Koshi,DharmadeviMunicipality,1,2147,1068,85.6360263862666,WardPopulationEast.xlsx
10,Koshi,DharmadeviMunicipality,2,1486,758,163.665976905255,WardPopulationEast.xlsx
10,Koshi,DharmadeviMunicipality,3,3020,1512,106.310454830624,WardPopulationEast.xlsx
10,Koshi,DharmadeviMunicipality,4,1534,779,129.836581956338,WardPopulationEast.xlsx
10,Koshi,DharmadeviMunicipality,5,1980,1015,277.909909748055,WardPopulationEast.xlsx
10,Koshi,DharmadeviMunicipality,6,1629,863,156.434769965984,WardPopulationEast.xlsx
10,Koshi,DharmadeviMunicipality,7,1211,640,148.505648119852,WardPopulationEast.xlsx
10,Koshi,DharmadeviMunicipality,8,1411,742,78.0649108350445,WardPopulationEast.xlsx
10,Koshi,DharmadeviMunicipality,9,1635,851,111.30861487832,WardPopulationEast.xlsx
6,Koshi,KhandabariMunicipality,1,5675,2868,1443.06345461508,WardPopulationEast.xlsx
6,Koshi,KhandabariMunicipality,2,1810,949,170.036169793422,WardPopulationEast.xlsx
6,Koshi,KhandabariMunicipality,3,4024,2075,833.379413581724,WardPopulationEast.xlsx
6,Koshi,KhandabariMunicipality,4,3350,1715,265.794564286938,WardPopulationEast.xlsx
6,Koshi,KhandabariMunicipality,5,1496,744,161.162385862611,WardPopulationEast.xlsx
6,Koshi,KhandabariMunicipality,6,2094,1061,122.621945299369,WardPopulationEast.xlsx
6,Koshi,KhandabariMunicipality,7,3851,1997,639.856709315473,WardPopulationEast.xlsx
6,Koshi,KhandabariMunicipality,8,3349,1677,342.8517257911,WardPopulationEast.xlsx
6,Koshi,KhandabariMunicipality,9,5488,2826,320.935053166272,WardPopulationEast.xlsx
6,Koshi,KhandabariMunicipality,10,2635,1364,152.479681286797,WardPopulationEast.xlsx
6,Koshi,KhandabariMunicipality,11,1793,933,125.913690624374,WardPopulationEast.xlsx
9,Koshi,MadiMunicipality,1,1420,696,105.138293506281,WardPopulationEast.xlsx
9,Koshi,MadiMunicipality,2,918,471,69.6736752210963,WardPopulationEast.xlsx
9,Koshi,MadiMunicipality,3,1896,982,128.059826092595,WardPopulationEast.xlsx
9,Koshi,MadiMunicipality,4,2728,1429,202.813064789407,WardPopulationEast.xlsx
9,Koshi,MadiMunicipality,5,2048,1042,168.970317327576,WardPopulationEast.xlsx
9,Koshi,MadiMunicipality,6,1303,669,254.367736097866,WardPopulationEast.xlsx
9,Koshi,MadiMunicipality,7,884,454,87.0413026735268,WardPopulationEast.xlsx
9,Koshi,MadiMunicipality,8,885,442,78.1584974845769,WardPopulationEast.xlsx
9,Koshi,MadiMunicipality,9,1191,600,72.4300689508714,WardPopulationEast.xlsx
2,Koshi,MakaluGaunpalika,1,651,301,19.4898369032966,WardPopulationEast.xlsx
2,Koshi,MakaluGaunpalika,2,2759,1334,43.5768669477267,WardPopulationEast.xlsx
2,Koshi,MakaluGaunpalika,3,3348,1630,60.4708096853574,WardPopulationEast.xlsx
2,Koshi,MakaluGaunpalika,4,1477,710,6.75445482362234,WardPopulationEast.xlsx
2,Koshi,MakaluGaunpalika,5,4142,2034,32.4767477424132,WardPopulationEast.xlsx
2,Koshi,MakaluGaunpalika,6,1047,511,49.512364684528,WardPopulationEast.xlsx
7,Koshi,PanchakhapanMunicipality,1,1998,1016,93.8041424904643,WardPopulationEast.xlsx
7,Koshi,PanchakhapanMunicipality,2,1547,786,109.884404022011,WardPopulationEast.xlsx
7,Koshi,PanchakhapanMunicipality,3,2113,1040,120.152161652821,WardPopulationEast.xlsx
7,Koshi,PanchakhapanMunicipality,4,2080,1061,93.0353595644442,WardPopulationEast.xlsx
7,Koshi,PanchakhapanMunicipality,5,1244,636,75.3870403375206,WardPopulationEast.xlsx
7,Koshi,PanchakhapanMunicipality,6,1957,976,193.133506768604,WardPopulationEast.xlsx
7,Koshi,PanchakhapanMunicipality,7,1852,978,208.810895238379,WardPopulationEast.xlsx
7,Koshi,PanchakhapanMunicipality,8,1949,998,164.872344055844,WardPopulationEast.xlsx
7,Koshi,PanchakhapanMunicipality,9,1608,828,63.3301372881586,WardPopulationEast.xlsx
5,Koshi,SabhapokhariGaunpalika,1,2311,1195,153.679098226213,WardPopulationEast.xlsx
5,Koshi,SabhapokhariGaunpalika,2,1876,928,121.936729656911,WardPopulationEast.xlsx
5,Koshi,SabhapokhariGaunpalika,3,1859,909,60.8951415471369,WardPopulationEast.xlsx
5,Koshi,SabhapokhariGaunpalika,4,821,411,12.9234524236558,WardPopulationEast.xlsx
5,Koshi,SabhapokhariGaunpalika,5,731,334,10.1882992832288,WardPopulationEast.xlsx
5,Koshi,SabhapokhariGaunpalika,6,2372,1215,91.734231390317,WardPopulationEast.xlsx
3,Koshi,SilichongGaunpalika,1,2383,1160,22.6976719341744,WardPopulationEast.xlsx
3,Koshi,SilichongGaunpalika,2,2509,1256,46.1362737175201,WardPopulationEast.xlsx
3,Koshi,SilichongGaunpalika,3,2590,1272,37.8673843554571,WardPopulationEast.xlsx
3,Koshi,SilichongGaunpalika,4,1801,908,63.7197525324356,WardPopulationEast.xlsx
3,Koshi,SilichongGaunpalika,5,1013,489,27.2116394255233,WardPopulationEast.xlsx
9,Koshi,AamchowkGaunpalika,1,1353,707,120.868225137214,WardPopulationEast.xlsx
9,Koshi,AamchowkGaunpalika,2,1519,764,94.0106141015921,WardPopulationEast.xlsx
9,Koshi,AamchowkGaunpalika,3,1770,913,94.4047479294559,WardPopulationEast.xlsx
9,Koshi,AamchowkGaunpalika,4,1462,720,115.247723088888,WardPopulationEast.xlsx
9,Koshi,AamchowkGaunpalika,5,984,497,69.3167844676302,WardPopulationEast.xlsx
9,Koshi,AamchowkGaunpalika,6,1463,730,94.2596455708468,WardPopulationEast.xlsx
9,Koshi,AamchowkGaunpalika,7,974,492,51.9567254887213,WardPopulationEast.xlsx
9,Koshi,AamchowkGaunpalika,8,1486,731,82.9780567711742,WardPopulationEast.xlsx
9,Koshi,AamchowkGaunpalika,9,2081,1055,85.6455611337892,WardPopulationEast.xlsx
9,Koshi,AamchowkGaunpalika,10,1876,955,53.2477116185684,WardPopulationEast.xlsx
5,Koshi,ArunGaunpalika,1,2584,1334,104.249595155331,WardPopulationEast.xlsx
5,Koshi,ArunGaunpalika,2,2399,1216,147.087108124598,WardPopulationEast.xlsx
5,Koshi,ArunGaunpalika,3,1992,1021,143.041782059329,WardPopulationEast.xlsx
5,Koshi,ArunGaunpalika,4,2305,1149,63.8261244564015,WardPopulationEast.xlsx
5,Koshi,ArunGaunpalika,5,1854,971,94.7742772183392,WardPopulationEast.xlsx
5,Koshi,ArunGaunpalika,6,2681,1375,92.0762275768542,WardPopulationEast.xlsx
5,Koshi,ArunGaunpalika,7,776,390,51.9323762829924,WardPopulationEast.xlsx
4,Koshi,BhojpurMunicipality,1,1268,623,66.4519242339057,WardPopulationEast.xlsx
4,Koshi,BhojpurMunicipality,2,1882,910,90.6239201692828,WardPopulationEast.xlsx
4,Koshi,BhojpurMunicipality,3,1830,943,105.697127134757,WardPopulationEast.xlsx
4,Koshi,BhojpurMunicipality,4,2678,1388,153.285074292319,WardPopulationEast.xlsx
4,Koshi,BhojpurMunicipality,5,2579,1319,161.20342891382,WardPopulationEast.xlsx
4,Koshi,BhojpurMunicipality,6,1800,962,447.051138924867,WardPopulationEast.xlsx
4,Koshi,BhojpurMunicipality,7,3106,1592,1354.66546174422,WardPopulationEast.xlsx
4,Koshi,BhojpurMunicipality,8,1398,737,294.474371672155,WardPopulationEast.xlsx
4,Koshi,BhojpurMunicipality,9,2187,1128,920.32710958794,WardPopulationEast.xlsx
4,Koshi,BhojpurMunicipality,10,1997,1017,109.220920121441,WardPopulationEast.xlsx
4,Koshi,BhojpurMunicipality,11,2186,1109,132.983811806371,WardPopulationEast.xlsx
4,Koshi,BhojpurMunicipality,12,3096,1634,149.42353933302,WardPopulationEast.xlsx
8,Koshi,HatuwagadhiGaunpalika,1,2049,1008,84.1646250207177,WardPopulationEast.xlsx
8,Koshi,HatuwagadhiGaunpalika,2,2493,1271,154.741524239394,WardPopulationEast.xlsx
8,Koshi,HatuwagadhiGaunpalika,3,935,476,112.628850114851,WardPopulationEast.xlsx
8,Koshi,HatuwagadhiGaunpalika,4,2083,1062,133.241469427607,WardPopulationEast.xlsx
8,Koshi,HatuwagadhiGaunpalika,5,1971,1020,123.529684947911,WardPopulationEast.xlsx
8,Koshi,HatuwagadhiGaunpalika,6,2305,1187,135.180221626361,WardPopulationEast.xlsx
8,Koshi,HatuwagadhiGaunpalika,7,1332,676,105.994354766129,WardPopulationEast.xlsx
8,Koshi,HatuwagadhiGaunpalika,8,946,468,87.082707215419,WardPopulationEast.xlsx
8,Koshi,HatuwagadhiGaunpalika,9,2061,1033,94.611583414135,WardPopulationEast.xlsx
6,Koshi,Pauwa DunmaGaunpalika,1,2045,1080,163.515639011521,WardPopulationEast.xlsx
6,Koshi,Pauwa DunmaGaunpalika,2,2355,1225,141.959606795398,WardPopulationEast.xlsx
6,Koshi,Pauwa DunmaGaunpalika,3,2297,1184,121.500924136981,WardPopulationEast.xlsx
6,Koshi,Pauwa DunmaGaunpalika,4,2146,1090,91.1917366178676,WardPopulationEast.xlsx
6,Koshi,Pauwa DunmaGaunpalika,5,1864,982,85.1887401325709,WardPopulationEast.xlsx
6,Koshi,Pauwa DunmaGaunpalika,6,1400,703,55.018377513549,WardPopulationEast.xlsx
7,Koshi,Ramprasad RaiGaunpalika,1,2460,1285,123.766510754404,WardPopulationEast.xlsx
7,Koshi,Ramprasad RaiGaunpalika,2,1508,774,96.6696473141255,WardPopulationEast.xlsx
7,Koshi,Ramprasad RaiGaunpalika,3,1966,1011,147.221773126755,WardPopulationEast.xlsx
7,Koshi,Ramprasad RaiGaunpalika,4,2172,1107,107.723940440564,WardPopulationEast.xlsx
7,Koshi,Ramprasad RaiGaunpalika,5,1952,964,64.54047889895,WardPopulationEast.xlsx
7,Koshi,Ramprasad RaiGaunpalika,6,2136,1080,76.2496808650998,WardPopulationEast.xlsx
7,Koshi,Ramprasad RaiGaunpalika,7,1968,966,106.171865491468,WardPopulationEast.xlsx
7,Koshi,Ramprasad RaiGaunpalika,8,1511,752,119.53938965292,WardPopulationEast.xlsx
2,Koshi,Salpa SilichhoGaunpalika,1,2200,1101,179.436335009595,WardPopulationEast.xlsx
2,Koshi,Salpa SilichhoGaunpalika,2,2026,1025,157.91754615152,WardPopulationEast.xlsx
2,Koshi,Salpa SilichhoGaunpalika,3,1931,989,113.149368827507,WardPopulationEast.xlsx
2,Koshi,Salpa SilichhoGaunpalika,4,1782,905,78.166527338414,WardPopulationEast.xlsx
2,Koshi,Salpa SilichhoGaunpalika,5,2034,1029,31.1035945280367,WardPopulationEast.xlsx
2,Koshi,Salpa SilichhoGaunpalika,6,2311,1127,36.6911172503947,WardPopulationEast.xlsx
1,Koshi,ShadanandaMunicipality,1,3278,1638,174.046566748292,WardPopulationEast.xlsx
1,Koshi,ShadanandaMunicipality,2,2093,1010,77.8451452152275,WardPopulationEast.xlsx
1,Koshi,ShadanandaMunicipality,3,1404,707,63.6687166119028,WardPopulationEast.xlsx
1,Koshi,ShadanandaMunicipality,4,2070,1040,160.307207466258,WardPopulationEast.xlsx
1,Koshi,ShadanandaMunicipality,5,2109,1065,332.594969347328,WardPopulationEast.xlsx
1,Koshi,ShadanandaMunicipality,6,2021,1034,121.56777800629,WardPopulationEast.xlsx
1,Koshi,ShadanandaMunicipality,7,2026,1006,201.885064421365,WardPopulationEast.xlsx
1,Koshi,ShadanandaMunicipality,8,2370,1200,204.708732727701,WardPopulationEast.xlsx
1,Koshi,ShadanandaMunicipality,9,1310,651,59.4468457390203,WardPopulationEast.xlsx
1,Koshi,ShadanandaMunicipality,10,2864,1454,130.859216866072,WardPopulationEast.xlsx
1,Koshi,ShadanandaMunicipality,11,2450,1254,123.846333491385,WardPopulationEast.xlsx
1,Koshi,ShadanandaMunicipality,12,2379,1196,107.058932274582,WardPopulationEast.xlsx
1,Koshi,ShadanandaMunicipality,13,1315,681,94.3727841234405,WardPopulationEast.xlsx
1,Koshi,ShadanandaMunicipality,14,1653,848,103.125591311098,WardPopulationEast.xlsx
3,Koshi,TemkemaiyumGaunpalika,1,2051,1003,40.5814878055894,WardPopulationEast.xlsx
3,Koshi,TemkemaiyumGaunpalika,2,2192,1098,66.5257607351242,WardPopulationEast.xlsx
3,Koshi,TemkemaiyumGaunpalika,3,1430,721,146.694952462629,WardPopulationEast.xlsx
3,Koshi,TemkemaiyumGaunpalika,4,1163,594,112.254363948724,WardPopulationEast.xlsx
3,Koshi,TemkemaiyumGaunpalika,5,1682,854,94.1346238171679,WardPopulationEast.xlsx
3,Koshi,TemkemaiyumGaunpalika,6,1284,664,134.28617953623,WardPopulationEast.xlsx
3,Koshi,TemkemaiyumGaunpalika,7,1726,892,168.52968783244,WardPopulationEast.xlsx
3,Koshi,TemkemaiyumGaunpalika,8,1863,984,169.382083612379,WardPopulationEast.xlsx
3,Koshi,TemkemaiyumGaunpalika,9,2073,1029,98.0512769866274,WardPopulationEast.xlsx
5,Koshi,Thulung DudhkoshiGaunpalika,1,2402,1233,146.282915787568,WardPopulationEast.xlsx
5,Koshi,Thulung DudhkoshiGaunpalika,2,1750,887,152.95292222676,WardPopulationEast.xlsx
5,Koshi,Thulung DudhkoshiGaunpalika,3,1456,725,89.5732713358334,WardPopulationEast.xlsx
5,Koshi,Thulung DudhkoshiGaunpalika,4,1316,676,107.069203479977,WardPopulationEast.xlsx
5,Koshi,Thulung DudhkoshiGaunpalika,5,1921,968,108.19553281428,WardPopulationEast.xlsx
5,Koshi,Thulung DudhkoshiGaunpalika,6,2244,1117,148.435022568871,WardPopulationEast.xlsx
5,Koshi,Thulung DudhkoshiGaunpalika,7,2003,1000,213.01114166315,WardPopulationEast.xlsx
5,Koshi,Thulung DudhkoshiGaunpalika,8,1976,962,131.069857713587,WardPopulationEast.xlsx
5,Koshi,Thulung DudhkoshiGaunpalika,9,3286,1628,106.511678668463,WardPopulationEast.xlsx
4,Koshi,Mapya DudhkoshiGaunpalika,1,1528,763,68.1295465492674,WardPopulationEast.xlsx
4,Koshi,Mapya DudhkoshiGaunpalika,2,1451,717,64.7712830468019,WardPopulationEast.xlsx
4,Koshi,Mapya DudhkoshiGaunpalika,3,1696,843,135.612443305243,WardPopulationEast.xlsx
4,Koshi,Mapya DudhkoshiGaunpalika,4,1363,660,104.252117262598,WardPopulationEast.xlsx
4,Koshi,Mapya DudhkoshiGaunpalika,5,2072,1026,57.9355402803694,WardPopulationEast.xlsx
4,Koshi,Mapya DudhkoshiGaunpalika,6,2329,1151,114.640869632461,WardPopulationEast.xlsx
4,Koshi,Mapya DudhkoshiGaunpalika,7,2209,1113,53.6372945134972,WardPopulationEast.xlsx
1,Koshi,Khumbu PasanglhamuGaunpalika,1,1557,760,21.7616751072475,WardPopulationEast.xlsx
1,Koshi,Khumbu PasanglhamuGaunpalika,2,2286,1139,42.5909922734239,WardPopulationEast.xlsx
1,Koshi,Khumbu PasanglhamuGaunpalika,3,1610,790,5.74127647896771,WardPopulationEast.xlsx
1,Koshi,Khumbu PasanglhamuGaunpalika,4,2012,1036,2.86544174937463,WardPopulationEast.xlsx
1,Koshi,Khumbu PasanglhamuGaunpalika,5,1255,604,2.90973118906316,WardPopulationEast.xlsx
8,Koshi,Likhu PikeGaunpalika,1,601,296,16.7395244487718,WardPopulationEast.xlsx
8,Koshi,Likhu PikeGaunpalika,2,1263,632,45.7336116698562,WardPopulationEast.xlsx
8,Koshi,Likhu PikeGaunpalika,3,1179,603,117.578927223431,WardPopulationEast.xlsx
8,Koshi,Likhu PikeGaunpalika,4,966,467,174.777886435988,WardPopulationEast.xlsx
8,Koshi,Likhu PikeGaunpalika,5,1325,663,29.2433509172315,WardPopulationEast.xlsx
2,Koshi,MahakulungGaunpalika,1,3269,1630,167.277758398211,WardPopulationEast.xlsx
2,Koshi,MahakulungGaunpalika,2,1970,1001,47.229347846856,WardPopulationEast.xlsx
2,Koshi,MahakulungGaunpalika,3,3277,1653,40.2015416021488,WardPopulationEast.xlsx
2,Koshi,MahakulungGaunpalika,4,1808,914,26.0981289359295,WardPopulationEast.xlsx
2,Koshi,MahakulungGaunpalika,5,1523,779,63.7679933661189,WardPopulationEast.xlsx
6,Koshi,Necha SalyanGaunpalika,1,2668,1389,100.165667556682,WardPopulationEast.xlsx
6,Koshi,Necha SalyanGaunpalika,2,2091,1046,165.852224636725,WardPopulationEast.xlsx
6,Koshi,Necha SalyanGaunpalika,3,2948,1493,400.642223504543,WardPopulationEast.xlsx
6,Koshi,Necha SalyanGaunpalika,4,1651,840,219.082700335604,WardPopulationEast.xlsx
6,Koshi,Necha SalyanGaunpalika,5,2023,1016,151.057717638105,WardPopulationEast.xlsx
0,Koshi,Solu DhudhakundaMunicipality,11,3884,1999,144.035587915518,WardPopulationEast.xlsx
7,Koshi,Solu DhudhakundaMunicipality,1,1888,926,11.1848206722832,WardPopulationEast.xlsx
7,Koshi,Solu DhudhakundaMunicipality,2,1631,760,10.5162079588312,WardPopulationEast.xlsx
7,Koshi,Solu DhudhakundaMunicipality,3,1016,528,30.5994602929838,WardPopulationEast.xlsx
7,Koshi,Solu DhudhakundaMunicipality,4,1824,928,92.813285163374,WardPopulationEast.xlsx
7,Koshi,Solu DhudhakundaMunicipality,5,4113,2128,297.052013352535,WardPopulationEast.xlsx
7,Koshi,Solu DhudhakundaMunicipality,6,2313,1133,168.831093943008,WardPopulationEast.xlsx
7,Koshi,Solu DhudhakundaMunicipality,7,2363,1210,125.290645931869,WardPopulationEast.xlsx
7,Koshi,Solu DhudhakundaMunicipality,8,3580,1829,104.576272280625,WardPopulationEast.xlsx
7,Koshi,Solu DhudhakundaMunicipality,9,1129,568,30.0181818718418,WardPopulationEast.xlsx
7,Koshi,Solu DhudhakundaMunicipality,10,1937,997,44.9498329000985,WardPopulationEast.xlsx
3,Koshi,SotangGaunpalika,1,1490,721,116.881895394469,WardPopulationEast.xlsx
3,Koshi,SotangGaunpalika,2,794,371,24.525463933591,WardPopulationEast.xlsx
3,Koshi,SotangGaunpalika,3,1991,998,163.85598647147,WardPopulationEast.xlsx
3,Koshi,SotangGaunpalika,4,1977,988,56.2955334975652,WardPopulationEast.xlsx
3,Koshi,SotangGaunpalika,5,2773,1403,261.359427177045,WardPopulationEast.xlsx
6,Koshi,ChampadeviGaunpalika,1,2163,1174,150.370618735122,WardPopulationEast.xlsx
6,Koshi,ChampadeviGaunpalika,2,2445,1300,119.477045307748,WardPopulationEast.xlsx
6,Koshi,ChampadeviGaunpalika,3,1509,762,87.5943373308432,WardPopulationEast.xlsx
6,Koshi,ChampadeviGaunpalika,4,1746,866,151.981425188841,WardPopulationEast.xlsx
6,Koshi,ChampadeviGaunpalika,5,1410,727,171.080108806949,WardPopulationEast.xlsx
6,Koshi,ChampadeviGaunpalika,6,2018,1057,226.889816211379,WardPopulationEast.xlsx
6,Koshi,ChampadeviGaunpalika,7,1246,627,114.85873850076,WardPopulationEast.xlsx
6,Koshi,ChampadeviGaunpalika,8,1151,585,116.476260195215,WardPopulationEast.xlsx
6,Koshi,ChampadeviGaunpalika,9,1092,557,82.8628413577244,WardPopulationEast.xlsx
6,Koshi,ChampadeviGaunpalika,10,1531,798,124.409673660668,WardPopulationEast.xlsx
1,Koshi,Chishankhu GadhiGaunpalika,1,1564,800,107.108013775022,WardPopulationEast.xlsx
1,Koshi,Chishankhu GadhiGaunpalika,2,1207,637,166.199554579686,WardPopulationEast.xlsx
1,Koshi,Chishankhu GadhiGaunpalika,3,2033,1022,112.319411877217,WardPopulationEast.xlsx
1,Koshi,Chishankhu GadhiGaunpalika,4,1779,874,108.005312477157,WardPopulationEast.xlsx
1,Koshi,Chishankhu GadhiGaunpalika,5,1654,831,170.285578386704,WardPopulationEast.xlsx
